like_sdize_1,comment_sdlize_1,share_sdlize_1,collect_sdlize_1
1.20274335,3.639172672,3.728009726,0.751389353
6.439350433,4.035599787,10.68430423,4.792076045
0.613887575,2.317657428,3.6591384,0.86247292
0.541273899,3.398537733,1.887836835,0.650878906
1.690366543,1.884968497,2.638802281,1.72275636
2.751692725,3.26513233,6.263240561,1.339316242
1.468325175,1.111078041,2.703782845,0.776615676
1.415135359,1.410361568,3.148488032,1.153299526
0.871808673,2.446706288,1.30812141,1.0563427
0.456682177,1.868640613,1.640910692,0.651844087
2.13858161,3.634816129,1.687753203,1.71665817
1.896803534,2.171749844,2.917036141,0.804167209
0.858356155,1.972868161,1.408994655,0.81947849
7.400273764,3.701207649,1.902742004,5.589534971
1.61173528,1.796611214,2.469877031,1.07231206
0.782671115,1.103774425,2.135679165,0.718968043
1.251523352,1.488596296,3.277177801,0.701901887
1.163642632,2.058607858,1.474241599,0.84413448
2.313545964,2.436437294,2.735574889,1.871876835
1.052194841,0.996727938,1.882678751,1.124914428
2.309625827,1.537634863,4.897518618,5.47366937
0.955089149,1.60710159,1.448063714,0.815837125
1.5651289,2.016982736,5.691262263,0.80842278
1.235777513,1.070130197,1.926094647,0.787539771
0.902364525,1.602433865,0.993300667,1.0419966
0.697652286,1.551162112,1.646335156,0.498073193
1.198630062,1.262751638,1.096607656,1.011417908
2.29282174,1.142598912,1.566538216,2.566543977
1.07853947,1.131817383,1.890754907,0.660574588
1.936801993,0.865940121,1.472554526,1.73920831
0.781136794,0.937749863,1.353769247,1.050770973
2.193485296,0.981553256,1.795310162,1.333569028
2.372655433,0.832570466,2.743933569,1.522218056
0.92728637,1.577978648,1.077690643,1.387575296
0.412407205,0.95332725,1.487173135,0.490922079
1.743583564,2.367263444,1.730519293,1.070513313
0.525568866,1.075237237,1.466052433,0.640305786
0.673761484,2.809727139,1.29326871,0.746870551
1.313015916,1.411313418,0.843437728,1.009180443
1.044602125,1.209228394,1.24985685,0.918672782
2.220180861,0.92367347,1.180250961,1.424032817
0.60896632,0.781463456,1.5004437,0.668427652
0.80962512,1.023654303,0.953404215,0.683036984
0.465877225,0.722082675,1.439765575,0.534925561
1.538814196,1.261909617,1.533067172,0.896824592
0.547909024,0.594187018,1.799406763,0.666979881
0.861987927,0.932789261,1.261686541,0.791488239
3.25317106,1.409775815,1.999579189,2.864039107
0.48641646,0.533286939,2.138972589,0.522334335
0.476900401,0.867550944,1.108296085,0.610867763
1.067731208,4.195272583,0.400185523,1.131846183
1.039283688,0.58889693,1.569117258,0.764287682
2.249395541,1.215268979,1.464906192,1.458735464
0.398935643,0.876831479,0.914157569,0.586913724
0.248055242,0.987026392,1.016390966,0.448805086
0.451380062,0.725523978,1.688511982,0.548438096
1.333402807,1.761282944,1.100300651,0.717169297
1.154433982,0.869893959,1.50684489,1.014620555
0.626888502,1.448508778,1.719698617,0.456614279
0.50108773,0.696858657,1.29843083,0.562257734
0.788443865,2.410041768,1.166528357,1.008434621
5.825918307,1.869354501,1.629036603,2.617917933
0.399188643,1.039341519,0.817861216,0.489254948
0.280994189,0.820525905,1.34749721,0.528432525
0.550885173,1.651911747,0.506955451,0.609551607
0.2777596,0.683514456,1.032276897,0.522597567
2.059857852,0.972236112,1.255366071,1.746534911
1.352334268,0.938427141,0.851667254,0.735902584
0.758559958,1.088727877,0.628182546,5.031089976
1.950638092,0.686406615,1.873609724,1.242622647
1.720171557,0.958946825,0.755564632,1.366648415
1.642818895,0.589684036,1.085165426,0.996194371
0.399694643,0.661878179,0.900677129,0.703437402
1.50004265,0.86006428,0.986709781,0.931351751
1.332687334,1.022135004,0.587886524,0.755381693
0.582659777,1.855387936,0.43248611,0.571865673
0.302281542,0.651499356,0.870035362,0.461878903
1.539004626,0.597353749,0.985494927,1.156414429
2.718174327,0.544837269,1.153334477,2.632351777
1.00837146,0.856201966,1.23287311,0.636620549
1.184802125,0.876501993,0.694196341,1.47062474
0.729560191,0.968392103,0.588302238,0.520842692
8.616283506,2.530816857,5.322188803,1.427235464
0.288023776,0.686113738,0.965007887,0.693083642
2.239691773,1.106904546,0.518619664,2.322660269
0.889369039,2.523549851,0.401485134,0.903054397
0.954708289,4.166808615,1.340660125,0.600864977
1.55083849,0.623840798,0.860917903,1.379239641
0.501223752,0.630155955,0.839555038,0.631048822
0.427666088,0.55032871,1.029964235,0.491624029
2.632105412,1.23699678,2.371013744,5.223819088
2.230061457,1.486143452,0.564158528,0.879451333
0.444081153,1.464781747,1.10440936,0.50364492
0.944724316,0.829952879,0.761598541,0.58213169
1.340043373,0.616610401,1.035267618,0.672727095
2.1536283,0.623438093,1.274016704,1.009136571
0.345313278,0.919353536,0.547521889,0.552430436
0.795389118,0.988747044,0.575491784,0.552605924
0.538684051,0.700153522,0.679089369,0.60257598
0.400429158,0.757575688,0.619299178,0.543261216
0.867189386,0.600593699,0.798907879,0.649913725
0.730090675,0.971412395,1.176053459,0.517157455
0.613933822,0.874763036,0.546593595,0.700541859
